0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,1,0,0,8,1,0,0,0,1,0,1,1,1,92.1,729.95,1,0,0,0,0,1,0,0,1,0
0,1,1,0,66,1,1,0,1,1,0,1,1,1,80.55,5265.1,0,0,1,1,0,0,0,1,0,0
0,0,1,1,14,1,0,1,1,0,1,0,0,0,59.45,780.85,1,0,0,1,0,0,0,1,0,0
1,0,0,0,10,1,0,0,0,0,1,1,1,1,95.1,865.1,1,0,0,0,1,0,0,0,1,0
0,0,1,0,60,1,0,1,0,0,1,1,1,1,97.2,5611.75,0,0,1,0,0,1,0,0,1,0
0,0,0,0,57,1,0,0,1,1,1,1,0,0,69.75,3894.4,0,0,1,0,0,0,1,1,0,0
1,0,0,0,3,1,0,0,0,0,0,0,0,0,20.7,57.5,1,0,0,0,0,0,1,0,0,1
0,0,0,0,15,1,1,0,1,0,0,0,0,1,79.75,1111.85,1,0,0,0,0,1,0,0,1,0
0,0,1,1,41,1,1,1,1,1,1,0,1,0,79.9,3326.2,1,0,0,0,1,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,1,0,1,79.5,79.5,1,0,0,0,0,1,0,0,1,0
1,0,1,1,63,1,1,1,1,1,1,1,1,1,89.4,5597.65,0,0,1,0,1,0,0,1,0,0
0,1,1,0,1,1,0,0,1,0,0,0,0,1,76.4,76.4,1,0,0,0,0,0,1,0,1,0
0,0,0,0,24,1,1,1,0,0,1,0,0,1,84.35,1938.05,1,0,0,0,0,1,0,0,1,0
1,0,1,1,12,1,0,0,0,0,0,0,1,0,53.65,696.35,0,1,0,0,1,0,0,1,0,0
0,0,0,0,7,1,0,0,0,0,0,0,0,0,20.65,155.9,1,0,0,0,0,0,1,0,0,1
0,0,0,0,65,1,1,1,1,0,1,0,0,1,89.85,5844.65,0,1,0,0,0,1,0,0,1,0
0,0,0,0,28,1,0,1,1,0,1,0,0,1,59.9,1654.7,0,1,0,0,0,1,0,1,0,0
1,0,0,0,46,0,0,1,0,1,1,0,0,0,38.25,1755.35,0,0,1,0,0,0,1,1,0,0
1,0,0,0,2,1,0,0,0,0,0,0,0,1,70.3,144,1,0,0,0,0,1,0,0,1,0
0,1,1,0,71,1,1,1,1,1,1,0,0,1,96.35,6766.95,0,0,1,0,1,0,0,0,1,0
1,1,1,0,7,1,0,0,0,0,0,1,1,1,89.5,676.7,1,0,0,0,0,1,0,0,1,0
1,0,0,0,11,1,0,1,0,0,0,0,0,1,73.5,791.75,1,0,0,0,0,1,0,0,1,0
0,0,1,0,72,0,0,0,1,1,0,1,1,1,54.2,3937.45,0,0,1,0,0,1,0,1,0,0
1,0,1,0,14,1,1,0,1,1,0,0,0,1,82.65,1185,1,0,0,0,0,1,0,0,1,0
0,0,1,1,1,1,0,0,0,0,0,0,0,1,69.1,69.1,1,0,0,0,0,0,1,0,1,0
0,0,0,0,67,1,1,1,1,1,0,1,0,1,102.95,6886.25,1,0,0,0,1,0,0,0,1,0
0,0,0,1,16,1,1,0,0,0,1,0,0,1,79.5,1264.2,0,1,0,0,1,0,0,0,1,0
1,1,0,0,32,1,1,0,0,1,0,0,0,1,81.1,2619.25,1,0,0,0,1,0,0,0,1,0
1,1,1,0,30,1,1,0,0,1,0,1,1,0,74.85,2181.75,0,0,1,0,0,1,0,1,0,0
0,0,1,0,22,1,0,0,0,0,0,0,0,1,69.25,1554,1,0,0,0,0,1,0,0,1,0
0,0,0,0,36,1,1,0,1,1,0,1,1,1,104.8,3886.45,0,1,0,1,0,0,0,0,1,0
1,1,0,0,16,0,0,0,1,0,0,1,0,1,39.0,679.85,1,0,0,0,0,0,1,1,0,0
0,0,1,0,43,1,1,1,1,0,0,0,1,1,94.1,4107.3,1,0,0,0,0,1,0,0,1,0
1,0,1,0,31,1,1,0,1,1,0,1,0,0,93.8,3019.5,1,0,0,0,0,1,0,0,1,0
0,0,0,0,29,1,1,0,0,1,0,1,1,0,100.55,2878.75,1,0,0,1,0,0,0,0,1,0
1,0,1,1,45,1,1,1,1,0,1,1,0,0,73.85,3371,0,0,1,0,1,0,0,1,0,0
0,0,1,0,43,0,0,1,0,0,1,0,0,0,34.0,1505.35,1,0,0,1,0,0,0,1,0,0
1,0,0,0,70,1,1,1,0,0,1,1,1,1,104.0,7250.15,0,0,1,0,1,0,0,0,1,0
1,0,1,1,15,1,1,0,0,0,0,0,0,1,74.9,1107.25,1,0,0,1,0,0,0,0,1,0
1,1,0,0,56,1,1,0,0,1,0,1,1,1,101.05,5594,1,0,0,0,0,1,0,0,1,0
1,0,0,0,6,1,0,0,0,0,0,0,0,1,69.1,435,1,0,0,0,0,1,0,0,1,0
0,0,0,0,10,1,1,0,1,1,0,0,1,1,94.85,953.45,1,0,0,0,0,1,0,0,1,0
0,0,0,0,36,1,0,0,0,0,0,0,0,0,19.55,620.75,0,1,0,0,0,0,1,0,0,1
1,0,1,1,62,1,1,1,1,0,0,1,0,1,94.95,5791.85,0,1,0,0,1,0,0,0,1,0
0,1,0,0,56,1,1,0,1,1,1,1,0,1,99.9,5706.3,0,0,1,1,0,0,0,0,1,0
1,0,1,0,64,1,1,1,0,1,1,1,1,1,108.5,6880.85,0,1,0,0,0,0,1,0,1,0
0,0,0,0,47,0,0,1,0,1,1,0,0,0,41.9,1875.25,0,0,1,0,0,0,1,1,0,0
1,0,1,0,33,1,1,0,1,1,0,0,1,1,93.35,3092,1,0,0,0,0,1,0,0,1,0
1,0,0,0,22,1,0,0,0,0,0,0,0,0,20.3,475.1,0,1,0,0,0,0,1,0,0,1
0,0,1,1,16,1,0,0,0,0,0,0,0,0,19.35,275.9,1,0,0,0,0,0,1,0,0,1
0,0,1,0,26,1,1,1,1,1,1,1,1,1,90.1,2312.55,0,1,0,0,1,0,0,1,0,0
0,0,0,0,10,0,0,0,1,0,1,0,0,0,36.25,374,1,0,0,0,0,1,0,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.55,19.55,1,0,0,0,0,0,1,0,0,1
0,0,1,1,17,1,1,1,0,1,0,1,0,0,94.4,1607.2,1,0,0,0,0,1,0,0,1,0
1,0,1,1,68,1,0,1,1,1,0,1,1,1,103.25,7074.4,0,0,1,0,1,0,0,0,1,0
0,1,0,0,2,1,1,0,0,0,0,0,1,1,84.05,186.05,1,0,0,0,0,1,0,0,1,0
0,0,0,1,18,1,1,0,0,0,0,0,0,0,25.3,454.65,0,0,1,0,1,0,0,0,0,1
1,1,1,0,41,1,0,0,1,0,0,1,1,1,94.55,3851.45,1,0,0,0,0,1,0,0,1,0
0,0,1,1,72,1,1,0,0,0,0,0,0,1,23.3,1623.15,0,1,0,1,0,0,0,0,0,1
0,0,0,0,26,1,0,0,1,1,0,0,0,1,54.75,1406.9,1,0,0,0,1,0,0,1,0,0
1,1,1,0,54,1,1,0,1,1,1,1,1,1,110.45,6077.75,0,0,1,0,0,1,0,0,1,0
0,0,1,0,69,1,1,0,1,1,0,0,0,1,85.4,5869.4,1,0,0,1,0,0,0,0,1,0
1,0,1,0,70,1,0,0,0,0,0,0,0,0,19.85,1433.8,0,0,1,0,1,0,0,0,0,1
0,0,1,0,3,1,0,0,0,0,0,0,0,1,19.6,55.25,1,0,0,0,0,0,1,0,0,1
0,0,1,1,49,1,0,1,0,1,1,0,0,0,61.75,3024.15,1,0,0,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.55,19.55,1,0,0,0,0,0,1,0,0,1
1,0,0,0,28,1,1,0,1,1,0,1,1,1,105.7,2979.5,1,0,0,0,0,1,0,0,1,0
0,0,0,0,12,1,0,0,0,0,0,0,0,0,43.8,540.95,1,0,0,1,0,0,0,1,0,0
1,0,0,0,30,1,0,0,0,0,0,0,0,0,19.7,625.05,0,1,0,0,0,0,1,0,0,1
1,0,1,1,68,1,1,0,1,1,1,0,1,1,75.8,5293.95,0,1,0,1,0,0,0,1,0,0
0,0,1,1,16,1,0,1,0,1,0,1,1,0,100.7,1522.7,1,0,0,1,0,0,0,0,1,0
0,1,1,0,42,1,1,0,1,1,0,1,0,1,95.55,3930.6,1,0,0,0,0,1,0,0,1,0
1,1,0,0,67,1,1,1,1,1,1,1,1,1,116.1,7839.85,0,0,1,0,1,0,0,0,1,0
0,1,0,0,1,1,0,0,0,0,0,1,1,1,89.3,89.3,1,0,0,0,0,1,0,0,1,0
1,0,0,0,54,1,1,0,1,0,0,0,0,1,79.85,4308.25,1,0,0,1,0,0,0,0,1,0
1,0,0,0,35,1,0,1,1,1,0,0,0,0,61.2,2021.2,0,1,0,0,0,0,1,1,0,0
1,0,1,1,52,1,1,0,0,0,0,0,0,0,24.55,1331.05,0,0,1,0,0,0,1,0,0,1
1,1,0,0,5,1,0,0,0,0,0,0,0,1,70.25,331.9,1,0,0,0,0,0,1,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,21.1,21.1,1,0,0,0,0,0,1,0,0,1
0,0,0,0,23,1,1,0,0,0,0,0,0,0,75.6,1758.6,1,0,0,1,0,0,0,0,1,0
0,0,0,0,45,1,1,1,0,0,1,0,1,0,73.55,3349.1,0,0,1,0,0,0,1,1,0,0
1,0,0,1,1,1,0,0,0,0,0,1,1,1,90.85,90.85,1,0,0,0,0,1,0,0,1,0
1,0,0,0,8,0,0,0,0,0,0,0,0,1,25.25,186.3,1,0,0,0,1,0,0,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,44.75,44.75,1,0,0,0,0,0,1,1,0,0
0,0,0,0,50,1,1,0,0,0,0,1,1,1,95.7,4729.75,1,0,0,0,0,1,0,0,1,0
0,0,0,0,66,1,1,0,0,1,0,1,0,1,92.15,6056.9,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,1,0,0,0,0,0,1,0,0,1
0,0,0,0,19,1,1,0,0,1,0,0,0,1,56.1,1033.9,1,0,0,0,0,0,1,1,0,0
0,0,1,0,29,1,0,0,0,0,0,0,0,0,19.85,573.05,1,0,0,0,0,0,1,0,0,1
1,0,1,0,64,1,1,0,1,0,1,1,1,1,105.25,6823.4,0,0,1,0,0,1,0,0,1,0
1,0,0,1,66,1,0,0,0,0,0,0,0,0,20.55,1357.1,0,0,1,0,0,0,1,0,0,1
1,0,1,0,72,1,0,0,0,0,0,0,0,0,20.7,1492.1,0,0,1,1,0,0,0,0,0,1
1,0,1,0,9,1,1,1,0,0,0,0,1,1,88.05,801.3,1,0,0,0,0,1,0,0,1,0
1,0,0,0,4,1,0,0,0,0,0,1,0,0,77.85,299.2,1,0,0,0,0,1,0,0,1,0
1,0,1,1,60,1,0,1,1,0,1,1,1,1,79.05,4663.4,1,0,0,0,1,0,0,1,0,0
0,0,0,0,46,1,0,0,0,1,0,0,0,1,74.8,3548.3,1,0,0,0,1,0,0,0,1,0
1,0,1,1,27,1,0,1,1,0,0,0,0,1,54.75,1510.3,1,0,0,0,1,0,0,1,0,0
1,1,1,0,20,1,1,0,0,0,0,1,1,1,94.55,1899.65,1,0,0,0,0,1,0,0,1,0
1,0,0,0,52,0,0,1,1,1,1,1,1,0,63.9,3334.95,0,0,1,0,1,0,0,1,0,0
0,1,1,1,72,1,1,1,1,1,1,1,1,1,90.15,6716.45,0,0,1,1,0,0,0,1,0,0
0,0,0,1,49,1,0,0,0,0,0,0,0,0,20.45,1024.65,0,0,1,0,1,0,0,0,0,1
1,0,1,0,51,1,1,1,0,1,1,1,1,1,111.55,5720.35,0,1,0,0,0,1,0,0,1,0
1,0,1,0,5,1,0,0,0,0,0,0,0,0,19.35,126.05,1,0,0,0,0,0,1,0,0,1
1,1,1,0,72,1,1,0,1,1,1,1,0,0,77.35,5396.25,0,0,1,0,1,0,0,1,0,0
0,0,1,0,72,1,0,0,0,0,0,0,0,0,20.5,1502.25,0,0,1,0,1,0,0,0,0,1
1,0,0,0,35,1,1,0,0,0,0,0,0,0,75.35,2636.05,1,0,0,0,1,0,0,0,1,0
1,0,1,1,30,1,1,0,0,0,0,1,0,0,85.45,2509.95,1,0,0,0,0,1,0,0,1,0
1,0,1,1,8,1,0,0,0,0,0,0,0,0,19.6,125,0,0,1,0,1,0,0,0,0,1
1,0,1,0,61,1,1,0,0,0,0,1,1,1,96.5,5673.7,0,1,0,1,0,0,0,0,1,0
1,0,0,0,5,1,0,0,0,0,0,0,0,1,69.75,324.6,1,0,0,0,0,1,0,0,1,0
0,0,1,1,5,1,0,0,0,0,0,0,0,0,44.8,220.45,1,0,0,0,0,0,1,1,0,0
1,0,0,0,32,1,1,0,1,0,0,0,0,1,80.35,2596.15,1,0,0,1,0,0,0,0,1,0
0,0,1,1,7,1,0,0,0,0,0,0,0,0,20.65,134.05,0,1,0,0,0,0,1,0,0,1
1,0,1,1,51,1,0,1,1,0,1,0,0,0,60.5,3121.45,0,0,1,0,1,0,0,1,0,0
0,0,0,1,21,1,0,0,0,0,0,0,0,0,20.75,452.2,1,0,0,0,0,0,1,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,18.75,53.15,1,0,0,1,0,0,0,0,0,1
0,0,0,0,68,0,0,1,1,1,1,1,1,0,64.35,4539.6,0,0,1,0,1,0,0,1,0,0
1,0,1,0,72,1,1,0,1,1,1,1,1,1,108.4,7719.5,0,0,1,0,0,1,0,0,1,0
1,1,0,0,69,1,0,0,0,0,0,0,0,0,20.3,1356.3,0,0,1,0,1,0,0,0,0,1
1,0,0,0,37,1,1,0,1,0,1,1,1,1,104.5,3778,0,1,0,0,1,0,0,0,1,0
1,1,1,0,29,1,1,0,0,0,0,0,1,1,84.3,2357.75,1,0,0,0,0,1,0,0,1,0
1,1,1,0,6,1,0,0,0,1,0,1,1,1,95.75,573.75,1,0,0,0,0,1,0,0,1,0
0,0,0,0,36,1,0,0,1,0,0,1,1,1,94.8,3565.65,1,0,0,0,1,0,0,0,1,0
1,0,0,0,46,0,0,1,0,1,1,1,1,1,60.75,2893.4,0,0,1,1,0,0,0,1,0,0
0,0,1,1,17,1,0,1,0,0,1,1,0,0,91.85,1574.45,1,0,0,0,0,1,0,0,1,0
1,0,0,1,4,1,1,0,1,0,0,1,1,1,101.7,364.55,1,0,0,0,0,1,0,0,1,0
1,0,1,0,69,1,1,0,0,1,0,1,1,0,99.5,6841.45,0,1,0,1,0,0,0,0,1,0
1,0,1,1,10,1,0,0,0,1,0,1,0,0,60.2,563.5,1,0,0,0,0,0,1,1,0,0
1,0,1,0,42,1,1,1,0,1,0,0,1,1,94.4,4014.6,1,0,0,0,0,1,0,0,1,0
0,0,1,1,6,1,0,0,0,0,0,0,0,0,20.1,100.35,0,0,1,0,0,0,1,0,0,1
1,0,1,0,44,1,0,0,1,1,1,1,0,1,70.95,3250.45,0,1,0,0,0,1,0,1,0,0
1,1,0,0,14,1,1,0,0,0,0,1,1,1,95.6,1273.3,1,0,0,0,0,1,0,0,1,0
0,0,0,0,60,1,0,0,1,1,0,1,1,1,99.65,5941.05,0,0,1,0,0,1,0,0,1,0
1,0,0,0,27,1,1,0,0,0,0,0,0,0,49.0,1291.35,1,0,0,0,0,0,1,1,0,0
1,0,1,0,55,1,1,0,0,1,1,1,1,1,104.15,5743.05,0,1,0,0,0,1,0,0,1,0
0,0,1,1,63,1,1,1,1,1,0,1,0,1,100.55,6215.35,1,0,0,0,0,1,0,0,1,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,45.1,45.1,1,0,0,0,0,0,1,1,0,0
0,0,1,1,29,1,0,0,0,0,0,1,1,1,87.8,2621.75,1,0,0,0,1,0,0,0,1,0
0,0,1,1,69,1,1,0,0,0,0,0,0,1,25.6,1673.4,0,0,1,1,0,0,0,0,0,1
1,1,1,0,32,1,1,0,1,1,0,0,1,1,93.5,2970.8,1,0,0,0,0,1,0,0,1,0
0,0,0,0,49,1,0,0,0,1,1,1,1,1,74.45,3721.9,0,0,1,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,1,0,0,0,0,1,0,0,1,0
0,0,1,0,2,1,0,1,0,0,1,0,0,1,80.15,194.55,1,0,0,0,0,1,0,0,1,0
0,0,1,1,72,1,0,1,1,1,0,1,0,1,70.65,5011.15,0,0,1,0,1,0,0,1,0,0
1,0,0,0,24,1,0,0,0,1,0,0,0,1,49.7,1167.8,1,0,0,0,0,0,1,1,0,0
1,1,1,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,1,0,0,0,0,1,0,0,1,0
0,0,1,0,71,1,1,0,1,1,1,1,1,1,83.3,5894.5,0,0,1,0,1,0,0,1,0,0
1,1,0,0,2,1,0,0,1,0,0,0,0,1,74.7,165.4,1,0,0,0,0,1,0,0,1,0
1,1,0,0,3,1,1,0,0,0,0,1,1,1,94.85,335.75,1,0,0,0,0,1,0,0,1,0
0,0,0,0,3,1,0,0,0,0,1,0,1,0,85.8,272.2,1,0,0,0,0,1,0,0,1,0
0,0,1,1,72,1,1,1,0,1,1,1,1,1,84.2,5986.55,0,0,1,1,0,0,0,1,0,0
0,0,1,1,71,1,0,1,0,1,1,1,1,1,82.0,5999.85,0,0,1,0,1,0,0,1,0,0
1,0,0,0,3,1,0,0,0,0,0,0,0,0,21.2,52.05,0,1,0,0,0,0,1,0,0,1
1,0,1,0,68,1,1,1,1,1,1,1,1,1,90.8,6302.85,0,0,1,0,1,0,0,1,0,0
1,0,1,1,34,1,1,0,0,1,0,0,1,1,90.05,3097,1,0,0,0,1,0,0,0,1,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,20.25,36.8,1,0,0,0,0,0,1,0,0,1
1,0,1,0,30,1,0,0,0,0,0,0,0,0,19.05,637.55,0,0,1,0,0,0,1,0,0,1
0,0,1,1,2,0,0,0,0,0,1,0,0,0,29.05,44.75,1,0,0,1,0,0,0,1,0,0
0,0,0,0,15,1,1,0,0,0,0,0,0,0,25.05,369.1,0,0,1,1,0,0,0,0,0,1
0,0,1,1,71,1,0,1,1,1,1,1,1,0,87.25,6328.7,0,0,1,0,1,0,0,1,0,0
0,1,1,0,44,1,1,0,0,1,1,1,1,0,104.15,4495.65,1,0,0,0,0,1,0,0,1,0
1,0,0,0,14,0,0,0,0,1,1,1,1,1,55.0,771.95,1,0,0,0,0,1,0,1,0,0
1,0,1,1,16,1,0,1,0,1,0,1,0,0,64.25,1024,0,0,1,0,0,0,1,1,0,0
1,0,1,0,72,0,0,1,1,1,1,1,1,1,64.7,4746.05,0,0,1,0,0,1,0,1,0,0
1,0,0,1,23,0,0,1,0,1,1,0,0,0,40.1,857.75,0,0,1,0,0,0,1,1,0,0
0,0,0,0,12,1,1,0,0,1,0,1,1,1,100.15,1164.3,1,0,0,1,0,0,0,0,1,0
1,0,1,0,72,1,1,1,1,1,0,1,1,1,85.25,6083.1,0,0,1,0,0,1,0,1,0,0
0,1,1,0,26,1,0,0,1,0,0,0,1,0,84.95,2169.75,1,0,0,0,0,1,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.75,20.75,1,0,0,0,1,0,0,0,0,1
0,0,0,0,5,1,0,1,0,0,1,1,0,1,64.35,352.65,1,0,0,0,0,1,0,1,0,0
0,0,1,0,39,0,0,1,0,1,0,1,1,0,55.9,2184.35,1,0,0,0,0,1,0,1,0,0
1,0,0,0,42,1,0,0,0,0,0,0,0,1,19.55,839.4,0,1,0,0,0,0,1,0,0,1
0,0,1,0,66,1,1,0,1,1,0,1,1,1,105.2,6936.85,1,0,0,0,0,1,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.35,69.35,1,0,0,0,0,1,0,0,1,0
0,0,0,0,9,1,0,0,0,0,0,1,1,1,88.4,788.6,1,0,0,0,0,0,1,0,1,0
1,0,1,0,37,1,1,1,0,1,0,1,1,0,79.25,2911.8,0,1,0,0,0,0,1,1,0,0
1,0,0,0,52,1,0,1,0,1,0,1,0,0,91.25,4738.3,0,1,0,0,0,1,0,0,1,0
0,0,1,0,26,1,0,0,0,0,1,0,1,0,85.9,2196.45,1,0,0,0,1,0,0,0,1,0
0,1,0,0,43,1,1,0,1,0,0,1,0,1,90.25,3838.75,1,0,0,0,0,1,0,0,1,0
1,0,0,0,29,1,0,0,0,1,1,1,1,1,75.35,2243.9,0,1,0,1,0,0,0,1,0,0
0,1,0,0,50,1,1,1,1,0,0,0,0,1,83.4,4113.7,1,0,0,0,0,1,0,0,1,0
0,1,0,0,32,1,0,0,0,0,0,0,1,1,79.5,2665,1,0,0,0,0,1,0,0,1,0
0,0,1,0,28,1,1,0,0,1,1,1,1,1,104.8,3046.05,1,0,0,0,0,1,0,0,1,0
0,0,1,1,21,1,0,0,1,1,1,1,1,1,102.8,2110.15,1,0,0,0,0,1,0,0,1,0
1,0,0,0,11,1,0,0,1,0,0,0,0,1,75.9,866.4,1,0,0,0,0,0,1,0,1,0
1,0,1,1,50,1,1,1,0,0,1,1,0,1,70.5,3486.65,0,0,1,0,1,0,0,1,0,0
0,0,0,0,36,0,0,0,1,0,1,0,0,1,34.85,1267.2,1,0,0,1,0,0,0,1,0,0
1,0,0,0,57,1,0,0,0,0,0,0,0,0,20.75,1118.8,0,0,1,0,0,0,1,0,0,1
0,0,1,0,42,1,1,0,0,0,0,0,0,1,50.25,2203.65,1,0,0,0,0,1,0,1,0,0
1,0,0,0,7,1,0,0,0,0,0,0,0,1,69.55,521.35,1,0,0,0,0,1,0,0,1,0
0,0,1,0,71,1,1,1,1,1,1,1,1,0,85.75,6223.8,0,0,1,0,1,0,0,1,0,0
0,0,1,1,5,1,0,0,0,0,0,1,0,1,80.85,356.1,1,0,0,0,0,1,0,0,1,0
0,1,0,0,5,1,0,0,0,1,0,1,0,1,84.85,415.55,1,0,0,0,0,0,1,0,1,0
1,0,1,0,14,1,1,0,0,0,0,0,1,1,85.15,1139.2,1,0,0,0,0,1,0,0,1,0
0,0,1,0,58,0,0,1,1,0,0,1,0,1,45.35,2540.1,0,1,0,0,0,1,0,1,0,0
1,0,1,1,35,1,1,0,1,1,1,1,1,1,109.95,3782.4,1,0,0,0,0,1,0,0,1,0
1,1,0,0,21,1,0,0,0,1,0,1,0,1,60.05,1236.15,1,0,0,1,0,0,0,1,0,0
1,1,0,0,15,1,0,0,0,0,0,0,1,1,79.4,1156.1,1,0,0,0,0,1,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,1,0,0,0,0,0,1,0,0,1
0,1,0,0,49,1,0,0,1,1,0,0,1,1,89.85,4287.2,0,1,0,1,0,0,0,0,1,0
0,0,0,0,17,1,0,0,0,0,0,0,0,0,19.55,280.85,0,1,0,0,0,0,1,0,0,1
0,0,0,0,3,1,0,1,1,0,1,0,1,0,71.1,213.35,0,0,1,0,0,0,1,1,0,0
1,0,0,0,2,1,1,1,0,0,0,0,1,0,90.75,174.75,1,0,0,0,0,0,1,0,1,0
0,0,0,0,3,1,0,0,0,0,0,1,0,1,79.4,244.65,1,0,0,0,0,1,0,0,1,0
1,0,0,0,3,1,0,0,0,0,0,0,1,0,54.65,189.1,1,0,0,0,0,0,1,1,0,0
0,0,0,0,7,1,0,0,0,0,0,1,0,1,79.7,586.05,1,0,0,0,0,1,0,0,1,0
0,0,1,0,71,1,0,1,1,1,1,1,1,1,84.4,5969.3,0,0,1,0,1,0,0,1,0,0
1,1,1,0,8,1,0,1,0,0,0,1,0,0,60.9,551.95,1,0,0,1,0,0,0,1,0,0
1,0,1,0,72,1,1,1,1,1,1,1,1,1,114.1,8086.4,0,0,1,0,1,0,0,0,1,0
0,0,0,0,2,1,0,0,0,0,0,0,0,1,20.7,39.85,1,0,0,1,0,0,0,0,0,1
1,0,0,0,9,1,0,1,0,0,0,0,0,0,75.6,661.55,1,0,0,0,0,1,0,0,1,0
0,1,1,0,37,1,0,0,0,0,0,0,0,0,19.6,727.8,0,1,0,0,0,0,1,0,0,1
1,1,0,0,10,1,0,0,1,0,0,0,0,1,72.85,688.65,1,0,0,0,0,1,0,0,1,0
1,0,1,0,36,1,0,0,0,0,0,0,0,0,20.85,720.05,0,1,0,1,0,0,0,0,0,1
0,0,0,0,34,1,0,1,0,1,1,1,1,1,79.95,2727.3,0,1,0,1,0,0,0,1,0,0
0,0,1,1,13,1,0,0,0,0,0,0,0,1,19.75,246.7,0,0,1,1,0,0,0,0,0,1
1,0,0,0,23,1,0,1,0,1,0,1,1,1,99.95,2292.75,0,1,0,0,1,0,0,0,1,0
0,0,0,0,42,1,1,1,1,0,0,0,0,1,60.15,2421.6,0,1,0,1,0,0,0,1,0,0
1,0,0,0,3,1,1,0,0,0,0,0,0,1,74.4,229.55,1,0,0,0,0,1,0,0,1,0
0,1,0,0,42,1,1,0,0,1,0,0,0,0,55.65,2421.75,1,0,0,0,0,1,0,1,0,0
1,0,0,0,7,1,1,0,0,1,0,1,1,1,98.05,713,1,0,0,1,0,0,0,0,1,0
0,0,0,1,9,1,0,0,0,0,1,1,1,1,69.4,571.45,1,0,0,0,1,0,0,1,0,0
1,1,1,0,1,1,0,0,0,0,0,0,0,0,70.85,70.85,1,0,0,0,0,0,1,0,1,0
0,1,0,0,1,1,1,0,0,0,0,0,0,1,72.1,72.1,1,0,0,0,0,1,0,0,1,0
0,0,0,1,4,0,0,1,1,1,0,1,1,1,57.2,223.75,1,0,0,0,0,0,1,1,0,0
0,0,0,0,1,1,0,0,0,1,0,0,0,1,74.6,74.6,1,0,0,0,0,0,1,0,1,0
1,0,1,0,63,1,0,0,0,0,0,0,0,1,19.95,1234.8,0,0,1,1,0,0,0,0,0,1
0,0,0,0,23,1,1,1,0,1,0,1,1,1,78.55,1843.05,0,1,0,0,0,1,0,1,0,0
0,1,0,0,8,1,1,0,0,0,1,1,1,1,100.15,908.55,1,0,0,0,1,0,0,0,1,0
1,0,0,0,5,1,0,0,0,1,1,1,0,1,63.95,318.1,1,0,0,0,1,0,0,1,0,0
1,0,1,0,72,1,1,1,1,1,1,1,1,0,115.8,8332.15,0,0,1,0,1,0,0,0,1,0
0,0,1,1,72,0,0,1,1,1,1,1,1,0,64.45,4528,0,0,1,1,0,0,0,1,0,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,114.05,8468.2,0,0,1,0,1,0,0,0,1,0
1,1,0,0,1,1,0,0,0,0,0,0,0,0,45.1,45.1,1,0,0,0,0,1,0,1,0,0
1,0,1,1,69,1,1,0,0,0,0,0,0,1,26.0,1796.55,0,0,1,1,0,0,0,0,0,1
0,0,1,1,72,1,1,1,0,1,1,1,1,1,83.3,6042.7,0,0,1,1,0,0,0,1,0,0
0,0,1,1,68,1,0,1,1,1,1,1,1,1,85.0,5607.75,0,0,1,0,1,0,0,1,0,0
0,0,0,0,2,0,0,1,1,0,0,0,1,1,42.6,72.4,1,0,0,0,0,1,0,1,0,0
1,0,1,1,39,1,0,1,1,1,0,0,0,0,59.8,2343.85,0,1,0,0,0,1,0,1,0,0
0,0,1,1,62,1,0,0,0,0,0,0,0,0,20.3,1296.15,0,0,1,1,0,0,0,0,0,1
1,0,0,0,2,1,0,1,1,0,0,0,0,1,53.85,108.15,1,0,0,0,0,0,1,1,0,0
0,0,0,0,29,1,1,0,1,0,0,0,0,1,55.25,1620.2,0,1,0,0,0,1,0,1,0,0
0,1,0,0,31,1,1,0,0,0,0,0,0,1,73.9,2217.15,1,0,0,0,0,1,0,0,1,0
0,0,0,0,31,1,0,0,0,0,0,0,0,0,20.95,683.25,0,1,0,0,0,0,1,0,0,1
0,0,1,0,47,1,1,0,0,1,0,1,1,1,100.5,4707.1,1,0,0,0,0,1,0,0,1,0
1,1,1,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,1,0,0,0,0,1,0,1,0,0
